model_raw,model,scenario_id,direction,incentive_type,repeat,agent,turn,value,pair_baseline_mean,ratio
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,future,2,beta,3,0.8654415607452393,0.7324534273147583,1.1815653097808931
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,future,2,beta,4,0.8339628577232361,0.7324534273147583,1.1385882386824522
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,future,2,beta,5,0.7895247936248779,0.7324534273147583,1.0779180821357455
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,future,3,alpha,1,0.68865966796875,0.7324534273147583,0.9402094963135605
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,future,3,alpha,2,0.6688604950904846,0.7324534273147583,0.9131781901036203
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,future,3,alpha,3,0.606191873550415,0.7324534273147583,0.8276183180311822
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,future,3,alpha,4,0.7624238133430481,0.7324534273147583,1.040917804341723
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,future,3,alpha,5,0.6396831274032593,0.7324534273147583,0.87334307349533
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,future,3,beta,1,0.8660428524017334,0.7324534273147583,1.1823862379574444
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,future,3,beta,2,0.8419067859649658,0.7324534273147583,1.1494338814844156
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,future,3,beta,3,0.7906823754310608,0.7324534273147583,1.0794984990783307
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,future,3,beta,4,0.7823467254638672,0.7324534273147583,1.0681180485864097
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,future,3,beta,5,0.7308631539344788,0.7324534273147583,0.9978288402771087
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,future,4,alpha,1,0.7373078465461731,0.7324534273147583,1.0066276148767732
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,future,4,alpha,2,0.820453405380249,0.7324534273147583,1.1201441276452304
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,future,4,alpha,3,0.8489242196083069,0.7324534273147583,1.1590146048200516
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,future,4,alpha,4,0.8575865030288696,0.7324534273147583,1.170840999642613
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,future,4,alpha,5,0.7601709365844727,0.7324534273147583,1.0378420091108445
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,future,4,beta,1,0.7440581917762756,0.7324534273147583,1.0158436892077378
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,future,4,beta,2,0.7861595749855042,0.7324534273147583,1.0733236348796094
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,future,4,beta,3,0.8050049543380737,0.7324534273147583,1.0990527510933985
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,future,4,beta,4,0.7738170027732849,0.7324534273147583,1.0564726355505896
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,future,4,beta,5,0.7837021946907043,0.7324534273147583,1.0699686361818646
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,future,5,alpha,1,0.8570563197135925,0.7324534273147583,1.1701171538723492
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,future,5,alpha,2,0.6829820275306702,0.7324534273147583,0.9324579585005769
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,future,5,alpha,3,0.6978833675384521,0.7324534273147583,0.9528023782985859
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,future,5,alpha,4,0.7044548392295837,0.7324534273147583,0.961774241144833
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,future,5,alpha,5,0.7295396327972412,0.7324534273147583,0.9960218705942857
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,future,5,beta,1,0.8499061465263367,0.7324534273147583,1.1603552046198635
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,future,5,beta,2,0.7489040493965149,0.7324534273147583,1.0224596151349392
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,future,5,beta,3,0.7860326766967773,0.7324534273147583,1.0731503838796217
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,future,5,beta,4,0.7826087474822998,0.7324534273147583,1.068475780571354
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,future,5,beta,5,0.8109142780303955,0.7324534273147583,1.1071206001496667
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,1,alpha,1,0.7220982909202576,0.7324534273147583,0.9858623961492493
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,1,alpha,2,0.5782567858695984,0.7324534273147583,0.7894792546599735
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,1,alpha,3,0.6124413013458252,0.7324534273147583,0.8361505025528946
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,1,alpha,4,0.6606879234313965,0.7324534273147583,0.9020203862702088
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,1,alpha,5,0.7343955636024475,0.7324534273147583,1.0026515491842387
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,1,beta,1,0.839809238910675,0.7324534273147583,1.1465701539406992
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,1,beta,2,0.7496554851531982,0.7324534273147583,1.02348553122552
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,1,beta,3,0.7254802584648132,0.7324534273147583,0.9904797102588361
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,1,beta,4,0.7011365294456482,0.7324534273147583,0.9572438373536994
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,1,beta,5,0.7549603581428528,0.7324534273147583,1.0307281391399956
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,2,alpha,1,0.8438308238983154,0.7324534273147583,1.152060721446655
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,2,alpha,2,0.5571849346160889,0.7324534273147583,0.7607103930945892
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,2,alpha,3,0.7297160625457764,0.7324534273147583,0.9962627456341937
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,2,alpha,4,0.7166855931282043,0.7324534273147583,0.9784725777796409
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,2,alpha,5,0.8140131831169128,0.7324534273147583,1.1113514562982663
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,2,beta,1,0.9180721044540405,0.7324534273147583,1.2534204499797037
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,2,beta,2,0.8611149787902832,0.7324534273147583,1.1756583376873668
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,2,beta,3,0.7915526628494263,0.7324534273147583,1.080686680314039
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,2,beta,4,0.8224698305130005,0.7324534273147583,1.1228971014966107
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,2,beta,5,0.8454493880271912,0.7324534273147583,1.1542705058077023
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,3,alpha,1,0.8287868499755859,0.7324534273147583,1.1315215671991528
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,3,alpha,2,0.7764648199081421,0.7324534273147583,1.0600876328133704
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,3,alpha,3,0.7383772134780884,0.7324534273147583,1.0080875942994045
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,3,alpha,4,0.7551495432853699,0.7324534273147583,1.0309864287942752
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,3,alpha,5,0.7473447918891907,0.7324534273147583,1.02033080059305
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,3,beta,1,0.7711696624755859,0.7324534273147583,1.0528582893014304
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,3,beta,2,0.8168363571166992,0.7324534273147583,1.1152058638203066
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,3,beta,3,0.8139463067054749,0.7324534273147583,1.1112601516378686
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,3,beta,4,0.8132845163345337,0.7324534273147583,1.1103566261081057
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,3,beta,5,0.8651050329208374,0.7324534273147583,1.1811058569176094
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,4,alpha,1,0.7308676838874817,0.7324534273147583,0.9978350249065118
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,4,alpha,2,0.7898743152618408,0.7324534273147583,1.078395275120212
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,4,alpha,3,0.8038725852966309,0.7324534273147583,1.0975067564960435
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,4,alpha,4,0.8117589950561523,0.7324534273147583,1.1082738707799287
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,4,alpha,5,0.6686018705368042,0.7324534273147583,0.9128250965907283
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,4,beta,1,0.9257217645645142,0.7324534273147583,1.2638643360005775
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,4,beta,2,0.8551625609397888,0.7324534273147583,1.167531653275067
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,4,beta,3,0.8203926086425781,0.7324534273147583,1.1200611234085054
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,4,beta,4,0.7117334008216858,0.7324534273147583,0.9717114758148733
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,4,beta,5,0.7473256587982178,0.7324534273147583,1.0203046786714924
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,5,alpha,1,0.8240914344787598,0.7324534273147583,1.1251110360694945
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,5,alpha,2,0.8557536602020264,0.7324534273147583,1.1683386660354613
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,5,alpha,3,0.6296130418777466,0.7324534273147583,0.8595946423323678
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,5,alpha,4,0.6787319183349609,0.7324534273147583,0.9266553927165782
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,5,alpha,5,0.6280739307403564,0.7324534273147583,0.8574933331159816
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,5,beta,1,0.8081192970275879,0.7324534273147583,1.1033046838079898
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,5,beta,2,0.860844612121582,0.7324534273147583,1.1752892129640484
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,5,beta,3,0.8626519441604614,0.7324534273147583,1.1777567173424568
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,5,beta,4,0.697060763835907,0.7324534273147583,0.9516792984250152
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,negative,historical,5,beta,5,0.8024592399597168,0.7324534273147583,1.0955771521222943
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,1,alpha,1,0.6917423009872437,0.7324534273147583,0.9444181366223305
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,1,alpha,2,0.653342604637146,0.7324534273147583,0.8919920096931763
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,1,alpha,3,0.6962411403656006,0.7324534273147583,0.9505602873865779
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,1,alpha,4,0.6656222343444824,0.7324534273147583,0.9087570752241748
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,1,alpha,5,0.7039827108383179,0.7324534273147583,0.9611296562829712
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,1,beta,1,0.841237485408783,0.7324534273147583,1.1485201024901162
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,1,beta,2,0.805388331413269,0.7324534273147583,1.0995761660449823
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,1,beta,3,0.8156316876411438,0.7324534273147583,1.113561159282611
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,1,beta,4,0.7707645297050476,0.7324534273147583,1.0523051718533714
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,1,beta,5,0.6127355694770813,0.7324534273147583,0.8365522593339844
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,2,alpha,1,0.8321235179901123,0.7324534273147583,1.1360770350147091
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,2,alpha,2,0.7356294989585876,0.7324534273147583,1.0043362096829462
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,2,alpha,3,0.8016108274459839,0.7324534273147583,1.0944188361364668
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,2,alpha,4,0.6634877324104309,0.7324534273147583,0.905842894124802
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,2,alpha,5,0.8326786160469055,0.7324534273147583,1.1368348962466897
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,2,beta,1,0.8237264156341553,0.7324534273147583,1.1246126851423335
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,2,beta,2,0.7738248109817505,0.7324534273147583,1.0564832958986397
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,2,beta,3,0.7676382660865784,0.7324534273147583,1.0480369637982458
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,2,beta,4,0.7176876664161682,0.7324534273147583,0.9798406829049559
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,2,beta,5,0.7920029163360596,0.7324534273147583,1.0813013999260201
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,3,alpha,1,0.8046956658363342,0.7324534273147583,1.0986304873832355
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,3,alpha,2,0.7428119778633118,0.7324534273147583,1.0141422651082799
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,3,alpha,3,0.6410345435142517,0.7324534273147583,0.8751881274750033
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,3,alpha,4,0.8109052181243896,0.7324534273147583,1.1071082308908606
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,3,alpha,5,0.705696702003479,0.7324534273147583,0.9634697247449959
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,3,beta,1,0.8680054545402527,0.7324534273147583,1.1850657286463122
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,3,beta,2,0.7770982384681702,0.7324534273147583,1.0609524230326615
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,3,beta,3,0.7797071933746338,0.7324534273147583,1.0645143626853002
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,3,beta,4,0.6104548573493958,0.7324534273147583,0.8334384611829581
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,3,beta,5,0.7003728151321411,0.7324534273147583,0.9562011576623682
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,4,alpha,1,0.7359933257102966,0.7324534273147583,1.0048329330760537
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,4,alpha,2,0.6842069625854492,0.7324534273147583,0.934130331117181
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,4,alpha,3,0.8347427845001221,0.7324534273147583,1.13965305283691
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,4,alpha,4,0.6940999627113342,0.7324534273147583,0.9476369920965059
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,4,alpha,5,0.8353791832923889,0.7324534273147583,1.1405219118913348
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,4,beta,1,0.8393819332122803,0.7324534273147583,1.1459867643592463
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,4,beta,2,0.7634086012840271,0.7324534273147583,1.0422623102232633
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,4,beta,3,0.7157464027404785,0.7324534273147583,0.9771903250756444
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,4,beta,4,0.678019106388092,0.7324534273147583,0.9256822087293284
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,4,beta,5,0.7344807386398315,0.7324534273147583,1.0027678364923565
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,5,alpha,1,0.8060736656188965,0.7324534273147583,1.1005118353723005
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,5,alpha,2,0.7440019845962524,0.7324534273147583,1.0157669509771183
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,5,alpha,3,0.8306092619895935,0.7324534273147583,1.134009659883337
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,5,alpha,4,0.7885047197341919,0.7324534273147583,1.0765254012462238
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,5,alpha,5,0.6595810055732727,0.7324534273147583,0.9005091395248943
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,5,beta,1,0.7763195037841797,0.7324534273147583,1.059889236412257
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,5,beta,2,0.8266996145248413,0.7324534273147583,1.1286719178249984
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,5,beta,3,0.7685198187828064,0.7324534273147583,1.0492405252307588
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,5,beta,4,0.731101930141449,0.7324534273147583,0.9981548353480111
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,future,5,beta,5,0.5601851940155029,0.7324534273147583,0.764806570800267
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,historical,1,alpha,1,0.6985455751419067,0.7324534273147583,0.9537064734652675
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,historical,1,alpha,2,0.66298508644104,0.7324534273147583,0.9051566443911724
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,historical,1,alpha,3,0.683968186378479,0.7324534273147583,0.9338043360462785
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,historical,1,alpha,4,0.6065825819969177,0.7324534273147583,0.8281517423171946
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,historical,1,alpha,5,0.7214913964271545,0.7324534273147583,0.985033818562647
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,historical,1,beta,1,0.852077841758728,0.7324534273147583,1.1633201647817035
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,historical,1,beta,2,0.7684087753295898,0.7324534273147583,1.0490889204336817
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,historical,1,beta,3,0.8291975259780884,0.7324534273147583,1.13208225268056
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,historical,1,beta,4,0.809942364692688,0.7324534273147583,1.1057936716359036
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,historical,1,beta,5,0.7501130700111389,0.7324534273147583,1.02411026017193
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,historical,2,alpha,1,0.8257560133934021,0.7324534273147583,1.1273836432450042
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,historical,2,alpha,2,0.7022498250007629,0.7324534273147583,0.9587637914061997
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,historical,2,alpha,3,0.8340052366256714,0.7324534273147583,1.1386460975180517
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,historical,2,alpha,4,0.7780871987342834,0.7324534273147583,1.0623026252833887
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,historical,2,alpha,5,0.5855422616004944,0.7324534273147583,0.7994259290275236
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,historical,2,beta,1,0.7042479515075684,0.7324534273147583,0.9614917826098599
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,historical,2,beta,2,0.7837449312210083,0.7324534273147583,1.07002698327768
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,historical,2,beta,3,0.77193284034729,0.7324534273147583,1.0539002366024375
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,historical,2,beta,4,0.7409411668777466,0.7324534273147583,1.0115880945415263
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,historical,2,beta,5,0.762312114238739,0.7324534273147583,1.0407653044009166
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,historical,3,alpha,1,0.746810257434845,0.7324534273147583,1.019601014323491
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,historical,3,alpha,2,0.5958219766616821,0.7324534273147583,0.8134605620537819
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,historical,3,alpha,3,0.6152769923210144,0.7324534273147583,0.8400219991824962
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,historical,3,alpha,4,0.8562485575675964,0.7324534273147583,1.1690143367977437
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,historical,3,alpha,5,0.6611661314964294,0.7324534273147583,0.902673271555743
google/gemini-3.1-flash-lite-preview,Gemini 3.1 Flash-Lite,faculty_manuscript_submission,positive,historical,3,beta,1,0.7513732314109802,0.7324534273147583,1.025830726419813
