model_raw,model,scenario_id,direction,incentive_type,repeat,agent,turn,value,pair_baseline_mean,ratio
anthropic/claude-opus-4.6,Claude Opus 4.6,promotion_committee,positive,historical,3,beta,3,0.7023293972015381,0.6824090540409088,1.0291912058356645
anthropic/claude-opus-4.6,Claude Opus 4.6,promotion_committee,positive,historical,3,beta,4,0.737300455570221,0.6824090540409088,1.080437680602669
anthropic/claude-opus-4.6,Claude Opus 4.6,promotion_committee,positive,historical,3,beta,5,0.7144023180007935,0.6824090540409088,1.0468828245616546
anthropic/claude-opus-4.6,Claude Opus 4.6,promotion_committee,positive,historical,4,alpha,1,0.9223912954330444,0.6824090540409088,1.3516691930903797
anthropic/claude-opus-4.6,Claude Opus 4.6,promotion_committee,positive,historical,4,alpha,2,0.8033748865127563,0.6824090540409088,1.177262935999375
anthropic/claude-opus-4.6,Claude Opus 4.6,promotion_committee,positive,historical,4,alpha,3,0.5591543912887573,0.6824090540409088,0.8193830195799796
anthropic/claude-opus-4.6,Claude Opus 4.6,promotion_committee,positive,historical,4,alpha,4,0.6590603590011597,0.6824090540409088,0.9657848985128655
anthropic/claude-opus-4.6,Claude Opus 4.6,promotion_committee,positive,historical,4,alpha,5,0.6856456995010376,0.6824090540409088,1.004742969690925
anthropic/claude-opus-4.6,Claude Opus 4.6,promotion_committee,positive,historical,4,beta,1,0.7842248678207397,0.6824090540409088,1.1492005611252152
anthropic/claude-opus-4.6,Claude Opus 4.6,promotion_committee,positive,historical,4,beta,2,0.655040442943573,0.6824090540409088,0.9598941266454898
anthropic/claude-opus-4.6,Claude Opus 4.6,promotion_committee,positive,historical,4,beta,3,0.7174874544143677,0.6824090540409088,1.0514037733903747
anthropic/claude-opus-4.6,Claude Opus 4.6,promotion_committee,positive,historical,4,beta,4,0.7104638814926147,0.6824090540409088,1.0411114525599834
anthropic/claude-opus-4.6,Claude Opus 4.6,promotion_committee,positive,historical,4,beta,5,0.638533890247345,0.6824090540409088,0.9357054782117038
anthropic/claude-opus-4.6,Claude Opus 4.6,promotion_committee,positive,historical,5,alpha,1,0.9319496154785156,0.6824090540409088,1.3656759240809362
anthropic/claude-opus-4.6,Claude Opus 4.6,promotion_committee,positive,historical,5,alpha,2,0.6419155597686768,0.6824090540409088,0.9406609656884702
anthropic/claude-opus-4.6,Claude Opus 4.6,promotion_committee,positive,historical,5,alpha,3,0.6065228581428528,0.6824090540409088,0.8887966162689471
anthropic/claude-opus-4.6,Claude Opus 4.6,promotion_committee,positive,historical,5,alpha,4,0.7464927434921265,0.6824090540409088,1.0939080293143004
anthropic/claude-opus-4.6,Claude Opus 4.6,promotion_committee,positive,historical,5,alpha,5,0.6631126999855042,0.6824090540409088,0.9717231857620579
anthropic/claude-opus-4.6,Claude Opus 4.6,promotion_committee,positive,historical,5,beta,1,0.7558932304382324,0.6824090540409088,1.107683472196309
anthropic/claude-opus-4.6,Claude Opus 4.6,promotion_committee,positive,historical,5,beta,2,0.7284330129623413,0.6824090540409088,1.0674433591537218
anthropic/claude-opus-4.6,Claude Opus 4.6,promotion_committee,positive,historical,5,beta,3,0.7835043668746948,0.6824090540409088,1.1481447413910273
anthropic/claude-opus-4.6,Claude Opus 4.6,promotion_committee,positive,historical,5,beta,4,0.7924205660820007,0.6824090540409088,1.1612105106016033
anthropic/claude-opus-4.6,Claude Opus 4.6,promotion_committee,positive,historical,5,beta,5,0.7823479175567627,0.6824090540409088,1.1464500843358723
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,1,alpha,1,0.8676244616508484,0.6847755753993988,1.2670201637153924
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,1,alpha,2,0.7000414729118347,0.6847755753993988,1.0222932856557156
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,1,alpha,3,0.7225260734558105,0.6847755753993988,1.0551282776614712
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,1,alpha,4,0.8588097095489502,0.6847755753993988,1.2541476951014865
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,1,alpha,5,0.6187462210655212,0.6847755753993988,0.9035751906084477
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,1,beta,1,0.7703953981399536,0.6847755753993988,1.1250334062960943
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,1,beta,2,0.7167825698852539,0.6847755753993988,1.04674085296805
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,1,beta,3,0.7457493543624878,0.6847755753993988,1.0890419885778282
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,1,beta,4,0.7228252291679382,0.6847755753993988,1.0555651444582361
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,1,beta,5,0.39425790309906006,0.6847755753993988,0.5757476131783864
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,2,alpha,1,0.7794011235237122,0.6847755753993988,1.1381847593923344
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,2,alpha,2,0.632788896560669,0.6847755753993988,0.9240821654475506
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,2,alpha,3,0.8468641042709351,0.6847755753993988,1.2367031399696131
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,2,alpha,4,0.6450856328010559,0.6847755753993988,0.9420394885211939
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,2,alpha,5,0.6334633827209473,0.6847755753993988,0.9250671394806635
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,2,beta,1,0.8341832160949707,0.6847755753993988,1.2181848273551945
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,2,beta,2,0.6714595556259155,0.6847755753993988,0.9805541840978825
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,2,beta,3,0.7339878678321838,0.6847755753993988,1.0718663080295785
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,2,beta,4,0.5220953226089478,0.6847755753993988,0.7624327463847306
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,2,beta,5,0.6815494894981384,0.6847755753993988,0.9952888420423308
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,3,alpha,1,0.8045452833175659,0.6847755753993988,1.1749035920977626
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,3,alpha,2,0.7532898187637329,0.6847755753993988,1.1000535735001542
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,3,alpha,3,0.6921184062957764,0.6847755753993988,1.0107229743001491
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,3,alpha,4,0.7036232352256775,0.6847755753993988,1.0275238494236387
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,3,alpha,5,0.8033784627914429,0.6847755753993988,1.1731996462094436
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,3,beta,1,0.7858294248580933,0.6847755753993988,1.1475722164882332
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,3,beta,2,0.6112037897109985,0.6847755753993988,0.8925607332804048
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,3,beta,3,0.5863376259803772,0.6847755753993988,0.8562478672496355
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,3,beta,4,0.8653175234794617,0.6847755753993988,1.2636512670224267
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,3,beta,5,0.7581748366355896,0.6847755753993988,1.1071873236620338
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,4,alpha,1,0.6920508742332458,0.6847755753993988,1.0106243550372014
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,4,alpha,2,0.6823595762252808,0.6847755753993988,0.9964718379847165
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,4,alpha,3,0.6518987417221069,0.6847755753993988,0.9519888926264399
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,4,alpha,4,0.6506734490394592,0.6847755753993988,0.9501995579499907
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,4,alpha,5,0.7411049604415894,0.6847755753993988,1.0822596293819857
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,4,beta,1,0.6365436315536499,0.6847755753993988,0.9295653268333681
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,4,beta,2,0.8217282891273499,0.6847755753993988,1.1999964932278326
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,4,beta,3,0.6680571436882019,0.6847755753993988,0.9755855315057845
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,4,beta,4,0.6635336875915527,0.6847755753993988,0.9689797817402341
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,4,beta,5,0.7332289218902588,0.6847755753993988,1.0707579946358328
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,5,alpha,1,0.7015002965927124,0.6847755753993988,1.0244236532291018
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,5,alpha,2,0.5853381156921387,0.6847755753993988,0.8547882499324502
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,5,alpha,3,0.5514798164367676,0.6847755753993988,0.8053438765176667
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,5,alpha,4,0.6302846670150757,0.6847755753993988,0.9204251577569176
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,5,alpha,5,0.5468289852142334,0.6847755753993988,0.7985521167212961
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,5,beta,1,0.5935552716255188,0.6847755753993988,0.8667880294639958
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,5,beta,2,0.8415883779525757,0.6847755753993988,1.2289988255812352
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,5,beta,3,0.8167160749435425,0.6847755753993988,1.1926769941629252
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,5,beta,4,0.6819069981575012,0.6847755753993988,0.9958109235420313
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,future,5,beta,5,0.7613503932952881,0.6847755753993988,1.1118246921281132
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,1,alpha,1,0.6341062784194946,0.6847755753993988,0.9260059809371106
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,1,alpha,2,0.5545042157173157,0.6847755753993988,0.8097605049565302
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,1,alpha,3,0.5647056698799133,0.6847755753993988,0.8246580196008684
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,1,alpha,4,0.6941951513290405,0.6847755753993988,1.013755712481637
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,1,alpha,5,0.7472132444381714,0.6847755753993988,1.0911797547720004
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,1,beta,1,0.7862226366996765,0.6847755753993988,1.1481464365038256
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,1,beta,2,0.7653235793113708,0.6847755753993988,1.1176268646337042
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,1,beta,3,0.5824835300445557,0.6847755753993988,0.8506196058538145
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,1,beta,4,0.8514159917831421,0.6847755753993988,1.2433504090541627
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,1,beta,5,0.6342979073524475,0.6847755753993988,0.9262858228880171
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,2,alpha,1,0.8106173872947693,0.6847755753993988,1.1837708826311053
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,2,alpha,2,0.6414597034454346,0.6847755753993988,0.9367444261885363
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,2,alpha,3,0.5990356206893921,0.6847755753993988,0.8747911610895315
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,2,alpha,4,0.6314061880111694,0.6847755753993988,0.9220629512711498
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,2,alpha,5,0.5710594654083252,0.6847755753993988,0.8339366734499137
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,2,beta,1,0.48652684688568115,0.6847755753993988,0.710490946762977
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,2,beta,2,0.6163426637649536,0.6847755753993988,0.9000651978649628
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,2,beta,3,0.6621208190917969,0.6847755753993988,0.9669165240095071
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,2,beta,4,0.7116101980209351,0.6847755753993988,1.0391874704437067
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,2,beta,5,0.5202060341835022,0.6847755753993988,0.7596737571723252
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,3,alpha,1,0.7380023002624512,0.6847755753993988,1.0777287140126275
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,3,alpha,2,0.7100088000297546,0.6847755753993988,1.0368488969771423
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,3,alpha,3,0.7636944651603699,0.6847755753993988,1.1152478163593105
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,3,alpha,4,0.7553600668907166,0.6847755753993988,1.1030768240385165
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,3,alpha,5,0.712953507900238,0.6847755753993988,1.0411491494631717
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,3,beta,1,0.7769952416419983,0.6847755753993988,1.1346713719875476
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,3,beta,2,0.7115389108657837,0.6847755753993988,1.0390833674971176
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,3,beta,3,0.645756721496582,0.6847755753993988,0.9430195011262502
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,3,beta,4,0.6719269156455994,0.6847755753993988,0.9812366851047434
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,3,beta,5,0.7022372484207153,0.6847755753993988,1.0254998479043764
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,4,alpha,1,0.7065178155899048,0.6847755753993988,1.0317508990851851
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,4,alpha,2,0.5469526052474976,0.6847755753993988,0.7987326430684749
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,4,alpha,3,0.6975317001342773,0.6847755753993988,1.0186281830035169
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,4,alpha,4,0.6251503229141235,0.6847755753993988,0.9129273084097683
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,4,alpha,5,0.73563152551651,0.6847755753993988,1.074266594697758
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,4,beta,1,0.7183061838150024,0.6847755753993988,1.0489658358448997
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,4,beta,2,0.6730427742004395,0.6847755753993988,0.9828662095722147
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,4,beta,3,0.6867111921310425,0.6847755753993988,1.0028266439417246
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,4,beta,4,0.6175432205200195,0.6847755753993988,0.9018184098634568
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,4,beta,5,0.6541312336921692,0.6847755753993988,0.95524907311515
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,5,alpha,1,0.6278778314590454,0.6847755753993988,0.9169103776705712
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,5,alpha,2,0.6874169111251831,0.6847755753993988,1.0038572282959184
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,5,alpha,3,0.5595920085906982,0.6847755753993988,0.8171903740350456
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,5,alpha,4,0.4855366349220276,0.6847755753993988,0.7090449080909988
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,5,alpha,5,0.6123713850975037,0.6847755753993988,0.894265810722491
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,5,beta,1,0.6588970422744751,0.6847755753993988,0.9622087380820644
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,5,beta,2,0.687907338142395,0.6847755753993988,1.004573414788005
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,5,beta,3,0.6371539831161499,0.6847755753993988,0.9304566430315897
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,5,beta,4,0.6750469207763672,0.6847755753993988,0.9857929298699689
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,negative,historical,5,beta,5,0.6450498700141907,0.6847755753993988,0.9419872629627043
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,1,alpha,1,0.5188747644424438,0.6847755753993988,0.7577296607575519
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,1,alpha,2,0.5081895589828491,0.6847755753993988,0.7421257083920451
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,1,alpha,3,0.5555906295776367,0.6847755753993988,0.8113470303808451
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,1,alpha,4,0.36738091707229614,0.6847755753993988,0.5364982780789449
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,1,alpha,5,0.5082933306694031,0.6847755753993988,0.7422772495542622
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,1,beta,1,0.6224049925804138,0.6847755753993988,0.9089182134123183
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,1,beta,2,0.7297180891036987,0.6847755753993988,1.065631011558914
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,1,beta,3,0.4680471122264862,0.6847755753993988,0.6835043904033746
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,1,beta,4,0.6766412258148193,0.6847755753993988,0.9881211452674329
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,1,beta,5,0.5783715844154358,0.6847755753993988,0.8446147981812839
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,2,alpha,1,0.5723887085914612,0.6847755753993988,0.8358778104163727
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,2,alpha,2,0.40291061997413635,0.6847755753993988,0.5883834564910361
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,2,alpha,3,0.3902031183242798,0.6847755753993988,0.5698262793568416
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,2,alpha,4,0.4894631803035736,0.6847755753993988,0.7147789697640599
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,2,alpha,5,0.5907869338989258,0.6847755753993988,0.8627453360239175
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,2,beta,1,0.7907573580741882,0.6847755753993988,1.1547686373203
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,2,beta,2,0.7346261739730835,0.6847755753993988,1.0727984472060195
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,2,beta,3,0.8116210103034973,0.6847755753993988,1.185236505887517
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,2,beta,4,0.6882510781288147,0.6847755753993988,1.005075389447687
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,2,beta,5,0.8997055292129517,0.6847755753993988,1.313869188001038
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,3,alpha,1,0.38052529096603394,0.6847755753993988,0.5556934339313878
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,3,alpha,2,0.5521457195281982,0.6847755753993988,0.8063163164167421
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,3,alpha,3,0.5618931651115417,0.6847755753993988,0.8205508275960555
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,3,alpha,4,0.4905751943588257,0.6847755753993988,0.7164028799839937
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,3,alpha,5,0.7105802297592163,0.6847755753993988,1.0376833743592078
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,3,beta,1,0.571509838104248,0.6847755753993988,0.8345943673164921
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,3,beta,2,0.6273763179779053,0.6847755753993988,0.9161780012553526
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,3,beta,3,0.4295330345630646,0.6847755753993988,0.6272610326566296
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,3,beta,4,0.7284530401229858,0.6847755753993988,1.0637836194699437
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,3,beta,5,0.6429198980331421,0.6847755753993988,0.9388767957416644
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,4,alpha,1,0.5345751643180847,0.6847755753993988,0.7806574643178402
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,4,alpha,2,0.553390383720398,0.6847755753993988,0.8081339399373733
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,4,alpha,3,0.5414071083068848,0.6847755753993988,0.7906343738838908
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,4,alpha,4,0.44519656896591187,0.6847755753993988,0.650135000370375
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,4,alpha,5,0.7864532470703125,0.6847755753993988,1.1484832043134858
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,4,beta,1,0.5919427871704102,0.6847755753993988,0.8644332660742996
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,4,beta,2,0.6023399829864502,0.6847755753993988,0.8796166286087707
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,4,beta,3,0.7169989347457886,0.6847755753993988,1.0470568175969117
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,4,beta,4,0.606978178024292,0.6847755753993988,0.886389935374475
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,4,beta,5,0.5229690074920654,0.6847755753993988,0.7637086167786301
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,5,alpha,1,0.5412271618843079,0.6847755753993988,0.790371592282091
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,5,alpha,2,0.7920103073120117,0.6847755753993988,1.1565983597619813
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,5,alpha,3,0.5173411965370178,0.6847755753993988,0.7554901417669226
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,5,alpha,4,0.6060566902160645,0.6847755753993988,0.8850442568173943
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,5,alpha,5,0.6789259910583496,0.6847755753993988,0.9914576621141351
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,5,beta,1,0.7320419549942017,0.6847755753993988,1.0690246283495648
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,5,beta,2,0.7822294235229492,0.6847755753993988,1.1423150176854804
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,5,beta,3,0.7295982837677002,0.6847755753993988,1.065456055937974
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,5,beta,4,0.7057330012321472,0.6847755753993988,1.0306048092041322
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,future,5,beta,5,0.75160813331604,0.6847755753993988,1.0975977536547807
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,historical,1,alpha,1,0.6909965872764587,0.6847755753993988,1.0090847455729295
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,historical,1,alpha,2,0.5343294739723206,0.6847755753993988,0.7802986747310171
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,historical,1,alpha,3,0.5259469747543335,0.6847755753993988,0.7680574390340548
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,historical,1,alpha,4,0.6374990344047546,0.6847755753993988,0.9309605326284164
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,historical,1,alpha,5,0.8485058546066284,0.6847755753993988,1.2391006412746732
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,historical,1,beta,1,0.7032755613327026,0.6847755753993988,1.027016129952523
deepseek/deepseek-v3.2,DeepSeek V3.2,faculty_manuscript_submission,positive,historical,1,beta,2,0.5670865774154663,0.6847755753993988,0.8281349361573099
